email	org	source_url	verdict	source_kind
David.wallace@bargedesign.com	Barge Design Solutions	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
scott.degaro@bargedesign.com	Barge Design Solutions	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
chris.brown@bargedesign.com	Barge Design Solutions	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
wtfrankl@Bechtel.com	Bechtel Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
sjschwis@bechtel.us	Bechtel Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
mfernandez2@blueorigin.com	Blue Origin	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
CRamsay@blueorigin.com	Blue Origin	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
bradley.p.bruce@boeing.com	Boeing Company (BDS)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
toni.b.hall@boeing.com	Boeing Company (BDS)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Taylor.beitler@boeing.com	Boeing Company (BDS)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
alford_brian@bah.com	Booz Allen Hamilton	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
yadira.beltre@caci.com	CACI International	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
charles.e.bray@jpl.nasa.gov	Cal Tech / Jet Prop Lab	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Matthew.B.Christian@jpl.nasa.gov	Cal Tech / Jet Prop Lab	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Anmari.Pagtalunan@jpl.nasa.gov	Cal Tech / Jet Prop Lab	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
randy.harris@cdwg.com	CDW-G	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
mecarstens@aeyon.us	CGI (formerly Aeyon)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
sweis@aeyon.us	CGI (formerly Aeyon)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
cbone@aeyon.us	CGI (formerly Aeyon)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
khefner@aeyon.us	CGI (formerly Aeyon)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
mike.pullen@cgifederal.com	CGI Federal	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
audrey.lambert@cgifederal.com	CGI Federal	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
christina.meadows@cgifederal.com	CGI Federal	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
ckurt@colsa.com	COLSA Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
dcowan@colsa.com	COLSA Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
adaugette@colsa.com	COLSA Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
rsharris@colsa.com	COLSA Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
thenrich@colsa.com	COLSA Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
cdickens@colsa.com	COLSA Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
kpfromer@deloitte.com	Deloitte (Deloitte Federal)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
vicvo@deloitte.com	Deloitte (Deloitte Federal)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
rethompson@deloitte.com	Deloitte (Deloitte Federal)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
dpetricone@draper.com	Draper Labs	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
lconnell@draper.com	Draper Labs	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
soutlaw@draper.com	Draper Labs	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
kellie.noel@gdit.com	General Dynamics Information Technology (GDIT)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
drew.garza@gdit.com	General Dynamics Information Technology (GDIT)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
donald.monell@valkyrie.com	Hill Technical Solutions (Valkyrie Enterprises)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
kevin.margeson@honeywell.com	Honeywell Aerospace Technologies	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Howard.Kellner2@honeywell.com	Honeywell Aerospace Technologies	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
david.bunn@honeywell.com	Honeywell Aerospace Technologies	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
j.p.martin@jacobs.com	Jacobs (CH2M)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Jason.glasgow@jacobs.com	Jacobs (CH2M)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Kimberly.nottage@jhuapl.edu	Johns Hopkins / Applied Physics Lab	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
orlando.stevenson@jhuapl.edu	Johns Hopkins / Applied Physics Lab	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
lisa.righter@jhuapl.edu	Johns Hopkins / Applied Physics Lab	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
adriana.apolito-bevis@us.kbr.com	KBR (KBRwyle)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Bill.frink@us.kbr.com	KBR (KBRwyle)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
helen.lawley@us.kbr.com	KBR (KBRwyle)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
gracie.orr@us.kbr.com	KBR (KBRwyle)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Timothy.smith2@us.kbr.com	KBR (KBRwyle)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Rose.Laube@us.kbr.com	KBR (KBRwyle)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Geoffrey.Wawrzyniak@us.kbr.com	KBR (KBRwyle)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Darin.Lindon@us.kbr.com	KBR (KBRwyle)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Sonja.Roberts@kratosdefense.com	Kratos	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Brian.McCann@kratosdefense.com	Kratos	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
natalia.tucholska@kratosdefense.com	Kratos / SRE	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
bhavesh.patel@kratosdefense.com	Kratos / SRE	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
jennifer.cowsar@kratosdefense.com	Kratos / SRE	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
charity.hudson@l3harris.com	L3Harris Technologies	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Tiffany.Williamson@L3Harris.com	L3Harris Technologies	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Maureen.Bryant@L3Harris.com	L3Harris Technologies	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Jonathan.scott@l3harris.com	L3Harris Technologies	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
dawn.j.dunlop@leidos.com	Leidos	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Benjamin.d.hair@nasa.com	Leidos	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Mark.h.pickett@leidos.com	Leidos	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Shaun.K.Smith@leidos.com	Leidos	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Katia.Anderson@leidos.com	Leidos	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
trey.duncombe@lintechglobal.com	LinTech Global, Inc.	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
lgripka@lintechglobal.com	LinTech Global, Inc.	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
dan.harris1977@outlook.com	LMI	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
chead@lmi.org	LMI	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
melinda.mccord@lmco.com	Lockheed Martin Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
patricia.a.pierson@lmco.com	Lockheed Martin Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
terry.abel@lmco.com	Lockheed Martin Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Nick.dugan@lmco.com	Lockheed Martin Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Jennifer.Santoro@maxar.com	Maxar Space Systems	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
juliana.scott@maxar.com	Maxar Space Systems	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
jmoore@mesainc.com	Mesa Associates, Inc.	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
mocchipinti@moog.com	Moog, Inc.	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
cigaya@moog.com	Moog, Inc.	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
jfehrenbacher@moog.com	Moog, Inc.	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
don.marinello@mtsi-va.com	MTSI (Modern Technology Solutions, Inc.)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
tim.king@mtsi-va.com	MTSI (Modern Technology Solutions, Inc.)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
david.weese@mtsi-va.com	MTSI (Modern Technology Solutions, Inc.)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Jenifer.Scoffield@ngc.com	Northrop Grumman (Space Systems)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Kristen.Collins@ngc.com	Northrop Grumman (Space Systems)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Kathryn.Haney@ngc.com	Northrop Grumman (Space Systems)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
carl.vasilko@pae.com	PAE	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
gwen.johnson@parsons.com	Parsons Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
richard.waterman@parsons.com	Parsons Corporation	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
lanny.phu@peraton.com	Peraton	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
ashley.sanders@peraton.com	Peraton	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
kristen.todd@peraton.com	Peraton	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
niko@team-rsi.com	RSI / Quantitech JV	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
jerrol.sullivan@rtx.com	RTX (Raytheon)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Jonathan.N.Mccallister@saic.com	SAIC	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
rita.brooks@saic.com	SAIC	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
joe.re@sev1tech.com	Sev1Tech	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
david.hall@sev1tech.com	Sev1Tech	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
terrell.s.parker@sierralobo.com	Sierra Lobo	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
edotts@cfa.harvard.edu	Smithsonian Institution	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
sherman.wallen@cfa.harvard.edu	Smithsonian Institution	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
leopoldo.cardenas@swri.org	Southwest Research Institute	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
maegan.wirries@swri.org	Southwest Research Institute	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
christopher.rad@spacex.com	SpaceX	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Vibhor.Jain@spacex.com	SpaceX	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
debbie.batson@teledyne.com	Teledyne Brown Engineering	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
kerry.webb@teledyne.com	Teledyne Brown Engineering	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
pbrooking@traxintl.com	Trax International Corp	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
ebooker@traxintl.com	Trax International Corp	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
jshreves@Traxintl.com	Trax International Corp	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
kdiller@traxintl.com	Trax International Corp	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
leslie.leon@unisonindustries.com	Unison Industries	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
brendon.mee@unisonindustries.com	Unison Industries	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
alecia.j.lauer@ulalaunch.com	United Launch Alliance	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
david.a.westbrook@ulalaunch.com	United Launch Alliance	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
bethlope@email.arizona.edu	University of Arizona	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
shelly.richeson@gov2x.com	V2X	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
teanna.jones@wwt.com	World Wide Technology, Inc	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
fedsupernova@stationaustin.org	Fed Supernova (defense innovation conference, Austin TX)	https://fedsupernova.com	CONFIRMED	html
alissa.karggirard@utoledo.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
bgrill@ohio.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
dasia.johnson@development.ohio.gov	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
dpickel@ysu.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
dzavesky@ohio.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
hawthorne@ohio.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
hopkins1@ohio.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
joseph.scott@development.ohio.gov	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
mbrazie@ohio.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
petermann@ohio.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
slavik@ohio.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
stewartj1@ohio.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
swloveland@ysu.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
wivell@ohio.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
woodardj@ohio.edu	Ohio APEX Accelerator	https://find.govcontracts.ohio.gov/contact/	CONFIRMED	html
info@forterra.com	Forterra	https://forterra.com/contact	CONFIRMED	html
mediainfo@gd-ms.com	General Dynamics	https://gdmissionsystems.com/articles/2017/08/21/introducing-techscout-for-suppliers	CONFIRMED	html
IngallsProspectiveSupplier@hii.com	Huntington Ingalls Industries (Ingalls Shipbuilding)	https://hii.com/documents/ingalls-shipbuilding-supplier-guide	CONFIRMED	pdf
Gregory.J.Mccarthy@hii-co.com	HII (Huntington Ingalls Industries)	https://hii.com/newsroom#mediacontacts	CONFIRMED	html
Danny.J.Hernandez@hii-co.com	HII (Huntington Ingalls Industries)	https://hii.com/newsroom#mediacontacts	CONFIRMED	html
Kimberly.K.Aguillard@hii-co.com	HII (Huntington Ingalls Industries)	https://hii.com/newsroom#mediacontacts	CONFIRMED	html
Todd.T.Corillo@hii-co.com	HII (Huntington Ingalls Industries)	https://hii.com/newsroom#mediacontacts	CONFIRMED	html
solutions@battelle.org	Battelle	https://inside.battelle.org/blog-details/accelerating-innovation-how-to-increase-speed-and-reduce-risk-for-technology-transfer	CONFIRMED	html
Lee.Wesner@us.kbr.com	KBR	https://kbr.foleon.com/gs-us/procurement/	CONFIRMED	html
defense@kodiak.ai	Kodiak Robotics	https://kodiak.ai/contact	CONFIRMED	html
contact@kodiak.ai	Kodiak Robotics	https://kodiak.ai/contact	CONFIRMED	html
GoodGuidance@sba.gov	SBA Office of General Counsel	https://legacy.sba.gov/about-sba/organization	CONFIRMED	html
performance.management@sba.gov	SBA Office of Performance Management	https://legacy.sba.gov/about-sba/organization/performance	CONFIRMED	html
8aBD2@sba.gov	SBA Office of Hearings and Appeals	https://legacy.sba.gov/about-sba/oversight-advocacy/office-hearings-appeals/8a-eligibility-appeals	CONFIRMED	html
oplservice@sba.gov	SBA Office of Policy, Planning and Liaison	https://legacy.sba.gov/about-sba/oversight-advocacy/office-hearings-appeals/8a-eligibility-appeals	CONFIRMED	html
OHApppinquiries@sba.gov	SBA Office of Hearings and Appeals	https://legacy.sba.gov/about-sba/oversight-advocacy/office-hearings-appeals/ppp-appeals	CONFIRMED	html
ohafilings@sba.gov	SBA Office of Hearings and Appeals	https://legacy.sba.gov/about-sba/oversight-advocacy/office-hearings-appeals/size-appeals	CONFIRMED	html
clainquiry@sba.gov	SBA Office of Congressional and Legislative Affairs	https://legacy.sba.gov/about-sba/sba-locations/headquarters-offices/office-congressional-legislative-affairs	CONFIRMED	html
FieldOperations@sba.gov	SBA Office of Field Operations	https://legacy.sba.gov/about-sba/sba-locations/headquarters-offices/office-field-operations	CONFIRMED	html
accelerators@sba.gov	SBA Office of Investment and Innovation	https://legacy.sba.gov/about-sba/sba-locations/headquarters-offices/office-investment-innovation	CONFIRMED	html
OPPL@sba.gov	SBA Office of Policy, Planning and Liaison	https://legacy.sba.gov/about-sba/sba-locations/headquarters-offices/office-policy-planning-liaison	CONFIRMED	html
mppjvreporting@sba.gov	SBA Mentor-Protégé Program	https://legacy.sba.gov/federal-contracting/contracting-assistance-programs/joint-ventures	CONFIRMED	html
mppevaluations@sba.gov	SBA Mentor-Protégé Program	https://legacy.sba.gov/federal-contracting/contracting-assistance-programs/sba-mentor-protege-program	CONFIRMED	html
christopher.sao@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/commercial-market-representatives	CONFIRMED	html
arnette.mayhew@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/commercial-market-representatives	CONFIRMED	html
janice.nietes@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/commercial-market-representatives	CONFIRMED	html
thomas.krusemark@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/contracting-area-directors	CONFIRMED	html
janette.fasano@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/contracting-area-directors	CONFIRMED	html
rosetta.rodwell@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/contracting-area-directors	CONFIRMED	html
carol.thompson@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/contracting-area-directors	CONFIRMED	html
tanika.pierce@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/contracting-area-directors	CONFIRMED	html
halima.salaam@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/contracting-area-directors	CONFIRMED	html
thomas.rogers@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/contracting-area-directors	CONFIRMED	html
sheena.little@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/contracting-area-directors	CONFIRMED	html
yuri.dyson@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/contracting-area-directors	CONFIRMED	html
jezabel.rodriguez@sba.gov	SBA Office of Government Contracting; SBA district office	https://legacy.sba.gov/federal-contracting/counseling-help/contracting-area-directors	CONFIRMED	html
Isaac.ropercharles@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
khanh.nguyen@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
timothy.berdan@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Bernard.Durham@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Delonda.Ward@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Dennette.Gibson@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
Fitzia.Justice@sba.gov	SBA Office of Government Contracting	https://legacy.sba.gov/federal-contracting/counseling-help/procurement-center-representative-directory	CONFIRMED	html
